06年 3月18日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,06年 3月18日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.4,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■ 7R  ダ1700m 4歳上500万 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,,■10R  芝2000m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,
13,12,Ｋユウキイチ, 40,太宰啓, 2.5, 35, -17,  -6,11,124.4,⑮⑮⑭,13,15,Ｍクインフュｰチャｰ, 46,中村将, 1.1, 56,   1,  -5,14,240.1, ⑥⑥,13,14,Ｉスズカスウィング, 58,芹沢純, 2.1, 47,  -9,  -2, 7, 44.1,⑫⑪⑬,13,10,Ｐパワｰポリティクス, 53,塚田祥, 2.3, 47,  -6,  -5,13, 61.3,⑭⑫⑪
14, 3, シゲルキングマン,---,安藤光, 2.6, 37, -21,  -1,12,151.5,⑮⑯⑯,14, 9,Ｂリュウハヤテ, 67,塚田祥, 1.4, 48,  -4,  -6, 5, 17.7, ⑨⑬,14,15,Ｍニットウディオンヌ, 48,武幸四, 2.5, 44, -10,  -4, 6, 40.1,⑩⑬⑭,14,16,Ｈキャンベラシチｰ, 64,長谷川, 2.3, 43,  -6,  -6, 8, 22.2,④⑦⑬
15, 1,Ｎコウエイゴｰルド, 33,田中克, 2.6, 29, -16, -13,13,279.5,⑤⑪⑪,15, 6,Ｌエアラニア, 52,長谷川, 1.4, 52,  -2,  -4,11, 96.0, ⑨⑪,15, 8, ロｰドアレス,---,吉田隼, 2.9, 40, -14,  -4,14,286.3,⑫⑮⑮,15,11,Ｉウインバリエンテ, 63,柴山雄, 2.3, 48,  -7,  -2,12, 54.0,⑨⑬⑬
16,14,Ｍテイエムファイト, 38,荻野要, 2.7, 28, -11, -20,16,524.2,⑤③③,16, 4,Ｎカズノソヴリン, 44,嘉藤貴, 2.2, 40, -12,  -7,12,141.9, ⑮⑮,,,,,,,,,,,,,16, 5,Ｃセルリアンシャチ, 67,赤木高, 2.4, 41,  -5, -11, 6, 17.2,⑨④⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:-2),,,,,,,,,,,
単勝:760円 複勝:16=250円 10=120円 13=180円 枠連:740円,,,,,,,,,,,,"単勝:180円 複勝:16=120円 14=350円 12=180円 枠連:1,120円",,,,,,,,,,,,単勝:190円 複勝:01=120円 12=170円 03=650円 枠連:480円,,,,,,,,,,,,"単勝:620円 複勝:15=220円 03=180円 02=160円 枠連:1,330円",,,,,,,,,,,
"馬連:1,180円 ワイド:10-16=390円 13-16=710円 10-13=300円",,,,,,,,,,,,"馬連:1,550円 ワイド:14-16=650円 12-16=280円 12-14=1,070円",,,,,,,,,,,,"馬連:440円 ワイド:01-12=240円 01-03=790円 03-12=1,880円",,,,,,,,,,,,"馬連:2,280円 ワイド:03-15=860円 02-15=650円 02-03=400円",,,,,,,,,,,
"馬単:2,700円 3連複:2,270円",,,,,,,,,,,,"馬単:2,200円 3連複:2,030円",,,,,,,,,,,,"馬単:660円 3連複:3,890円 3連単:10,170円",,,,,,,,,,,,"馬単:4,660円 3連複:3,220円 3連単:20,390円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
